DriverNumber,Team,FastestFPLap,MeanFPLaps,StdFPLaps,DeltaBestFPLap,TrackTempAvgFP,AirTempAvgFP,RainAvgFP,GP,FastestLapRace,Year,TrackTempAvgRace,AirTempAvgRace,RainAvgRace,FasterThanTeammateRace,PointFinishRace,FasterThanTeammateFP
63,Mercedes,65.018,65.66423076923076,0.4954260255028612,-0.6940000000000026,37.311344537815124,24.676470588235293,0.0,Austrian Grand Prix,67.924,2025,49.166459627329196,30.347826086956523,0.0,1.0,1.0,1.0
81,McLaren,64.442,65.6058,0.6186910052683828,-0.117999999999995,37.311344537815124,24.676470588235293,0.0,Austrian Grand Prix,67.924,2025,49.166459627329196,30.347826086956523,0.0,0.0,1.0,0.0
87,Haas F1 Team,65.366,66.36546153846153,0.6735917064381409,-1.0420000000000016,37.311344537815124,24.676470588235293,0.0,Austrian Grand Prix,67.924,2025,49.166459627329196,30.347826086956523,0.0,0.0,0.0,1.0
89,McLaren,65.766,66.79740000000001,0.5947739402495683,-1.4420000000000073,37.311344537815124,24.676470588235293,0.0,Austrian Grand Prix,67.924,2025,49.166459627329196,30.347826086956523,0.0,,,0.0
4,McLaren,64.324,65.07366666666667,0.4928806481627509,0.0,37.311344537815124,24.676470588235293,0.0,Austrian Grand Prix,67.924,2025,49.166459627329196,30.347826086956523,0.0,1.0,1.0,1.0
16,Ferrari,64.574,65.48877777777778,0.4748475258854215,-0.25,37.311344537815124,24.676470588235293,0.0,Austrian Grand Prix,67.924,2025,49.166459627329196,30.347826086956523,0.0,1.0,1.0,1.0
1,Red Bull Racing,85.585,86.60833333333332,0.6119277372006915,-0.08699999999998909,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,1.0,1.0
4,McLaren,85.606,86.78670000000002,0.59298685482901,-0.10799999999998988,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,1.0,0.0
5,Kick Sauber,86.501,87.57166666666666,0.7141196600632772,-1.0030000000000001,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,0.0,0.0
6,Racing Bulls,86.129,87.3294,0.5889485885881707,-0.6310000000000002,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,0.0,1.0
10,Alpine,87.174,88.38909090909092,0.5645950205147783,-1.676000000000002,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,1.0,1.0
12,Mercedes,86.383,87.31179999999998,0.674006943584415,-0.8849999999999909,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,0.0,0.0
14,Aston Martin,86.876,87.5555,0.5598814606682375,-1.3780000000000001,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,1.0,0.0
16,Ferrari,85.498,86.49530000000001,0.6130466621718121,0.0,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,0.0,1.0
18,Aston Martin,86.43,87.7003,0.541975654434771,-0.9320000000000022,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,1.0,1.0
23,Williams,86.119,87.30463636363636,0.5670148743803768,-0.6209999999999951,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,1.0,1.0
30,Racing Bulls,86.256,87.34222222222223,0.5111705037955712,-0.7579999999999956,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,0.0,0.0
31,Haas F1 Team,86.377,87.411875,0.562382751669183,-0.8789999999999907,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,0.0,0.0
36,Red Bull Racing,87.958,88.597,0.4989002906393206,-2.4599999999999937,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,,,0.0
43,Alpine,87.289,87.92227272727273,0.39668148223367783,-1.7909999999999968,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,0.0,0.0
44,Ferrari,86.117,86.70511111111111,0.4049215135044883,-0.6189999999999998,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,1.0,0.0
55,Williams,86.332,87.4709,0.5424747828240508,-0.833999999999989,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,0.0,0.0
63,Mercedes,86.125,86.999,0.5989362236498981,-0.6269999999999953,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,1.0,1.0
81,McLaren,85.566,86.80577777777779,0.5614094916226035,-0.06799999999999784,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,1.0,1.0
87,Haas F1 Team,86.112,86.91733333333333,0.47664790172854243,-0.6139999999999901,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,0.0,1.0
97,Kick Sauber,88.142,89.103125,0.6403316401482902,-2.6439999999999912,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,,,0.0
22,Red Bull Racing,86.104,87.10400000000001,0.512977025383621,-0.6059999999999945,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,0.0,0.0,0.0
27,Kick Sauber,86.499,87.4346,0.6182409239123526,-1.0009999999999906,34.738114754098355,22.18114754098361,0.0,British Grand Prix,89.337,2025,23.578709677419354,17.91741935483871,0.18064516129032257,1.0,1.0,1.0
1,Red Bull Racing,102.426,103.105,0.8050892290092243,-0.40399999999999636,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,1.0,1.0
4,McLaren,102.526,103.32533333333333,0.7224040113091527,-0.5039999999999907,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,1.0,0.0
5,Kick Sauber,103.262,103.5215,0.25950000000000273,-1.2399999999999949,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,1.0,1.0
6,Racing Bulls,103.122,103.122,0.0,-1.0999999999999943,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,0.0,1.0
10,Alpine,103.929,103.929,0.0,-1.9069999999999965,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,1.0,1.0
12,Mercedes,102.979,102.979,0.0,-0.9569999999999936,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,0.0,0.0
14,Aston Martin,103.12,103.12,0.0,-1.097999999999999,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,0.0,0.0
16,Ferrari,102.928,103.739,0.8336444086059736,-0.9059999999999917,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,1.0,1.0
18,Aston Martin,103.112,103.112,0.0,-1.0899999999999892,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,0.0,1.0
22,Red Bull Racing,104.492,105.24833333333333,0.6871886365636591,-2.469999999999999,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,0.0,0.0
23,Williams,103.261,103.28899999999999,0.027999999999998693,-1.23899999999999,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,1.0,0.0
27,Kick Sauber,103.47,103.47149999999999,0.0015000000000000568,-1.4479999999999933,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,0.0,0.0
30,Racing Bulls,103.478,103.478,0.0,-1.4559999999999889,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,1.0,0.0
31,Haas F1 Team,103.57,104.45366666666666,0.7902347049382815,-1.5479999999999876,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,0.0,1.0
43,Alpine,104.847,105.287,0.44000000000000483,-2.8249999999999886,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,0.0,0.0
44,Ferrari,103.085,103.726,0.6410000000000053,-1.0629999999999882,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,1.0,0.0
55,Williams,103.217,103.217,0.0,-1.1949999999999932,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,0.0,0.0,1.0
63,Mercedes,102.598,102.598,0.0,-0.5759999999999934,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,1.0,1.0
81,McLaren,102.022,102.0725,0.050499999999999545,0.0,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,1.0,1.0
87,Haas F1 Team,105.077,105.71666666666665,0.4545769706245816,-3.0549999999999926,35.938271604938265,20.919753086419753,0.012345679012345678,Belgian Grand Prix,104.861,2025,24.09013452914799,17.030044843049332,0.45739910313901344,1.0,0.0,0.0
1,Red Bull Racing,76.162,76.8741111111111,0.5860774397911063,-1.2460000000000093,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,1.0,1.0
4,McLaren,74.948,76.1239,0.6212513903404977,-0.031999999999996476,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,1.0,0.0
5,Kick Sauber,75.978,76.75216666666665,0.5538863952913917,-1.0619999999999976,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,1.0,1.0
6,Racing Bulls,76.427,77.3435,0.5962428895453029,-1.51100000000001,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,0.0,0.0
10,Alpine,76.57,77.1391111111111,0.4162540475464065,-1.6539999999999964,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,0.0,0.0
12,Mercedes,75.745,76.78777777777776,0.4885369945681984,-0.8290000000000077,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,1.0,1.0
16,Ferrari,75.315,76.38941666666668,0.524254940897609,-0.3990000000000009,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,1.0,1.0
18,Aston Martin,75.828,76.704,0.5996956804004102,-0.9120000000000061,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,1.0,0.0
22,Red Bull Racing,76.485,77.355875,0.552543762407105,-1.5690000000000026,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,0.0,0.0
23,Williams,76.53,77.36816666666668,0.5398121329582082,-1.6140000000000043,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,0.0,0.0
30,Racing Bulls,76.371,77.30158333333334,0.45442554548450437,-1.4549999999999983,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,1.0,1.0
31,Haas F1 Team,76.531,77.42954545454546,0.642185099857774,-1.615000000000009,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,0.0,0.0
34,Aston Martin,77.269,78.52025,0.74632143711674,-2.3530000000000086,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,,,0.0
43,Alpine,76.247,77.41938461538462,0.6052422958505062,-1.331000000000003,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,0.0,1.0
44,Ferrari,75.684,76.6093,0.5934116699223241,-0.7680000000000007,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,0.0,0.0
55,Williams,76.442,77.2415,0.5105562162974807,-1.5259999999999962,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,0.0,1.0
63,Mercedes,75.84,76.54255555555557,0.4867281036816956,-0.9240000000000066,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,1.0,0.0
81,McLaren,74.916,75.91888888888889,0.4758812747464662,0.0,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,1.0,1.0
87,Haas F1 Team,76.127,77.091,0.5684522847170213,-1.2109999999999985,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,0.0,1.0
97,Kick Sauber,79.788,80.38166666666666,0.7892073379171177,-4.872,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,,,0.0
14,Aston Martin,75.794,76.32766666666667,0.43974449652294917,-0.8780000000000001,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,1.0,1.0,1.0
27,Kick Sauber,76.025,76.9007142857143,0.5585199099368922,-1.1090000000000089,42.771020408163274,26.62408163265306,0.0,Hungarian Grand Prix,79.409,2025,32.72993630573249,22.082165605095543,0.0,0.0,0.0,0.0
1,Red Bull Racing,69.925,70.87255555555556,0.6018885299365152,-0.953000000000003,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,1.0,1.0
4,McLaren,68.972,69.86266666666667,0.5089327613305703,0.0,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,0.0,1.0
5,Kick Sauber,70.361,71.61671428571428,0.5830936494951986,-1.38900000000001,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,0.0,1.0
6,Racing Bulls,70.166,71.09085714285713,0.6567996930074611,-1.1940000000000026,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,1.0,1.0
10,Alpine,70.963,71.80411111111111,0.5227794190551641,-1.9909999999999997,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,0.0,0.0
12,Mercedes,70.697,71.714,0.5564091220595785,-1.7250000000000085,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,0.0,0.0
14,Aston Martin,69.977,70.81587499999999,0.5965208373351242,-1.0050000000000097,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,1.0,1.0
16,Ferrari,69.938,70.711,0.46116293216172677,-0.9660000000000082,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,0.0,1.0
18,Aston Martin,70.103,71.17375,0.5975227506128957,-1.1310000000000002,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,1.0,0.0
22,Red Bull Racing,70.349,71.26225,0.6501805037833726,-1.3770000000000095,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,1.0,0.0
23,Williams,70.099,71.10588888888888,0.55715636034828,-1.1270000000000095,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,1.0,0.0
27,Kick Sauber,70.599,71.47414285714287,0.7046268371214922,-1.6270000000000095,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,0.0,0.0
30,Racing Bulls,70.3,71.30366666666666,0.5999625914264259,-1.328000000000003,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,0.0,0.0
31,Haas F1 Team,70.801,71.7923,0.6764610927466546,-1.8290000000000077,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,1.0,0.0
43,Alpine,70.957,72.02770000000001,0.6533616226868548,-1.9849999999999994,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,0.0,1.0
44,Ferrari,70.373,71.27674999999999,0.7036937810582061,-1.4010000000000105,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,0.0,0.0
55,Williams,69.913,71.14637499999999,0.5639798173472181,-0.9410000000000025,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,0.0,0.0,1.0
63,Mercedes,69.858,70.69333333333333,0.5372869086644673,-0.8860000000000099,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,1.0,1.0
81,McLaren,69.214,70.02414285714285,0.5493313932334802,-0.24200000000000443,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,1.0,0.0
87,Haas F1 Team,70.595,71.27074999999999,0.6350751431917303,-1.6230000000000047,25.619591836734696,20.088571428571424,0.0163265306122449,Dutch Grand Prix,72.271,2025,27.96352201257861,20.077358490566034,0.0,1.0,1.0,1.0
1,Red Bull Racing,79.498,80.46849999999999,0.6482930792987562,-0.1670000000000016,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,1.0,1.0,1.0
10,Alpine,80.247,81.27325,0.5956938706248376,-0.9159999999999968,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,1.0,0.0,0.0
12,Mercedes,79.696,80.87925000000001,0.7041693244525773,-0.3649999999999949,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,0.0,1.0,0.0
14,Aston Martin,79.861,80.86808333333333,0.5713337405191069,-0.5300000000000011,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,0.0,0.0,1.0
16,Ferrari,79.352,80.51384615384616,0.6015816136400957,-0.021000000000000796,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,1.0,1.0,1.0
18,Aston Martin,80.247,81.17056249999999,0.5870488660186214,-0.9159999999999968,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,1.0,0.0,0.0
22,Red Bull Racing,80.059,81.05946153846153,0.6082304238696963,-0.7279999999999944,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,0.0,0.0,0.0
23,Williams,79.72,80.69876923076923,0.6401987856963659,-0.3889999999999958,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,1.0,1.0,1.0
27,Kick Sauber,79.737,80.8258,0.5876291007089421,-0.4059999999999917,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,0.0,0.0,0.0
30,Racing Bulls,80.132,81.05472727272726,0.4689340118161768,-0.8010000000000019,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,0.0,0.0,0.0
31,Haas F1 Team,80.304,81.40000000000002,0.605369997054144,-0.972999999999999,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,0.0,0.0,0.0
4,McLaren,79.331,80.41133333333333,0.6777669215888289,0.0,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,1.0,1.0,1.0
44,Ferrari,79.598,80.43275,0.5904985358435154,-0.2669999999999959,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,0.0,1.0,0.0
5,Kick Sauber,79.558,80.42514285714286,0.571908191576091,-0.22700000000000387,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,1.0,1.0,1.0
55,Williams,79.907,80.746,0.5244119395598674,-0.5759999999999934,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,0.0,0.0,0.0
6,Racing Bulls,79.603,80.74525,0.5756450186529902,-0.27199999999999136,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,1.0,1.0,1.0
61,Alpine,82.153,82.937,0.6022114009453569,-2.8220000000000027,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,,,0.0
63,Mercedes,79.515,80.58608333333332,0.6179841500574441,-0.1839999999999975,41.17661870503597,25.958273381294962,0.0,Italian Grand Prix,80.901,2025,43.28819444444444,26.76111111111111,0.0,1.0,1.0,1.0
